Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
SON,Sonoco Products,0.00,50.80,5295528502.79,1.78,0.04,1091125014.89,0.14,0.31,2521441057.49,29.24,358384998.72,0.06,22144048.79,1589637006.75,159320999.60,0.79,0.14,159320999.60,0.95,Consumer Cyclical,Packaging & Containers,Manufacturer of packaging products,False
EWBC,East West Bancorp,0.00,40.06,5290026593.16,2.69,0.02,549340998.40,0.14,0.59,2260563025.73,44.15,559536004.31,0.08,31731988.34,3378053971.18,,-0.08,0.25,1666832001.45,0.92,Financial Services,Banks,A bank holding company,False
BRO,Brown & Brown,0.00,37.00,5272275994.35,-0.70,0.03,1112199988.06,0.16,0.44,2948299934.73,21.30,469289990.12,0.07,22817725.14,2324799988.79,502000001.24,0.76,0.16,488699994.36,0.96,Financial Services,Brokers & Exchanges,Operates as an insurance agency,False
CBOE,CBOE Holdings,0.00,63.59,5271352080.84,-5.23,0.04,,1.38,0.05,216806007.67,72.83,298991997.58,0.04,49066019.62,289565003.80,72759000.13,-0.11,1.38,72759000.13,0.88,Financial Services,Brokers & Exchanges,Engaged in trading of equities,False
BEAV,B/E Aerospace,0.00,58.90,5249951499.76,15.33,0.04,2035800008.83,0.25,0.03,2101300048.64,32.21,522100003.17,0.04,82717848.21,191300002.84,125800001.40,0.85,0.25,125800001.40,0.98,Industrials,Aerospace & Defense,Manufactures aircraft cabin interior products,False
AVT,Avnet,0.00,42.54,5229636439.76,1.80,0.02,2707634040.94,0.11,0.88,6300115044.64,50.20,711697005.15,0.02,40914497.74,4789026091.28,1196544975.97,-0.14,0.11,1196544975.97,0.92,Technology,Computer Hardware,Distributor of electronic components,False
RS,Reliance Steel & Aluminum,0.00,69.40,5224324010.15,-0.03,0.02,2105899987.13,0.08,0.82,6086000084.01,50.89,511800007.17,0.11,40314877.04,4123399990.69,143300000.77,0.40,0.08,143300000.77,0.83,Basic Materials,Steel,A metals service center company,False
GRA,W R Grace,0.00,68.16,5190694482.15,-2.85,0.03,1590199976.70,0.19,0.10,1875799985.12,81.91,361900000.63,0.04,41523774.25,490000006.35,204399996.93,-0.17,0.19,204399996.93,0.85,Basic Materials,Chemicals,Produces & sells specialty chemicals & materials,False
PACW,PacWest Banc,0.00,42.81,5166894602.28,-1.20,0.05,982122989.93,0.10,0.87,4984353101.23,51.43,543793997.65,0.11,31991095.21,4542595031.24,,-0.13,0.11,540364997.88,0.90,Financial Services,Banks,Offers banking products and services,False
JLL,Jones Lang LaSalle,0.00,90.70,5140965017.43,-10.18,0.01,1412599983.67,0.12,0.68,3981999988.83,134.83,468159997.95,-0.01,41447072.99,2797800008.14,228400000.48,-0.32,0.12,228400000.48,0.54,Real Estate,Real Estate Services,A financial and professional services firm,False
HIW,Highwoods Properties,0.00,48.45,5139648136.70,-0.94,0.04,1901065977.91,0.04,0.44,4015909942.47,33.94,160460001.57,0.03,28679800.02,2121231035.74,6386999.91,0.48,0.04,6386999.91,0.87,Real Estate,REITs,"Operates, acquires & develops real estate",False
SCI,Service Corp Intl,0.00,25.61,5138940880.15,-3.14,0.07,3271224965.64,0.12,0.22,4180946019.14,28.46,489530994.98,0.05,29646127.87,1087292006.42,177570998.58,-0.08,0.12,177570998.58,0.89,Consumer Cyclical,Personal Services,Provides deathcare products & services,False
UTHR,United Therapeutics,0.00,121.29,5132677073.44,0.15,0.08,899999.99,1.29,0.36,886599926.80,143.91,1042556988.85,0.08,65479349.89,1838699964.69,1032599988.63,-0.16,1.18,953000018.96,0.75,Healthcare,Biotechnology,A biotechnology company,False
TTC,Toro,0.00,48.71,5120218564.02,4.64,0.03,357285001.05,0.50,0.11,657891989.09,20.14,327713996.50,0.06,33039933.05,577849993.73,277242995.67,1.45,0.50,277242995.67,0.99,Industrials,Industrial Products,Provides turf maintenance equipment & services,False
ON,ON Semiconductor,0.00,11.18,5119589140.54,-5.17,0.02,3471799993.32,0.06,0.37,4584599903.92,11.54,258600003.17,0.06,56574194.53,1700900023.03,588099990.23,-0.03,0.06,588099990.23,0.90,Technology,Semiconductors,Designs & markets semiconductor components,False
NEU,NewMarket,0.00,396.71,5086748250.30,-2.00,0.03,531403992.61,0.45,0.10,820459001.61,396.66,364907000.96,0.04,16865610.81,476962997.82,187908003.37,0.02,0.45,187908003.37,0.90,Basic Materials,Chemicals,Manufactures and sells petroleum additives,False
TFSL,TFS Financial,0.00,17.63,5081831200.20,-1.12,0.05,2718794972.08,0.03,0.33,4148014038.20,22.85,122362999.59,0.01,3664624.70,1660457968.06,,-0.21,0.03,231239002.43,0.92,Financial Services,Banks,Provides banking products and services,False
HRB,H&R Block,0.00,22.14,5072013252.88,-2.98,0.46,1492654020.39,0.63,-0.04,985976036.02,62.51,622450014.10,0.06,55898524.39,-199807003.83,307993996.86,-0.63,0.63,306870999.40,0.60,Consumer Cyclical,Personal Services,Provides tax return preparation & related services,False
RGLD,Royal Gold,0.00,74.92,5053815564.86,15.10,0.01,674028991.12,0.01,0.46,2785803076.04,-23.12,24523999.93,0.02,52368594.30,2244816038.01,133041997.80,-4.28,0.01,133041997.80,0.87,Basic Materials,Metals & Mining,Acquires & manages precious metals royalties,False
SMG,The Scotts Miracle Gro,0.00,89.15,5046736753.72,6.70,0.04,1316099993.87,0.23,0.15,1996200014.16,55.49,456800005.62,-0.03,34733750.59,730200008.15,50099999.20,0.64,0.23,50099999.20,1.00,Basic Materials,Agriculture,Manufactures consumer lawn and garden products,False
GNTX,Gentex,0.00,16.82,5036048004.74,-4.49,0.04,194999996.08,0.37,0.39,1516747069.96,14.63,510469479.97,0.06,34082874.68,1856265384.50,686754036.67,0.17,0.34,534518287.30,0.92,Consumer Cyclical,Autos,Manufactures automatic-dimming rearview mirrors,False
EPR,EPR Properties,0.00,71.67,5009941561.72,-2.94,0.05,2248575960.50,0.05,0.48,4430552926.36,41.34,214637996.65,0.03,27592098.51,2189287982.70,,0.82,0.05,7311000.09,0.85,Real Estate,REITs,Owns & manages properties related to entertainment,False
WSO,Watsco,0.00,136.72,4997874501.52,-2.84,0.03,219596002.82,0.28,0.21,1222704997.31,125.44,341758999.98,0.06,25123545.68,1039018993.51,35910000.24,0.12,0.28,35910000.24,0.91,Technology,Computer Hardware,Provides refrigeration equipment & related parts,False
WRI,Weingarten Realty,0.00,35.57,4982905988.71,-4.36,0.04,2320846974.02,0.05,0.33,3843432089.26,30.61,189889002.70,-0.01,24083931.28,1532351027.37,9765999.93,0.21,0.05,9765999.93,0.82,Real Estate,REITs,Own & develop commercial real estate,False
unknown,unknown,0.00,57.10,4980325774.29,11.35,0.09,1652722997.36,0.22,-0.00,1395566029.17,47.65,307455997.91,0.06,65180377.98,-18400000.28,238757003.64,0.25,0.22,238757003.64,0.93,unknown,unknown,unknown,False
MIK,The Michaels Companies,0.00,22.18,4974444594.86,-7.12,0.03,2802086980.63,0.73,-0.37,979442013.74,22.72,712442007.96,0.10,23005350.65,-1707795966.07,114849000.31,-0.02,0.73,114849000.31,0.73,Consumer Cyclical,Retail - Apparel & Specialty,"Retail of home decor, hobby products",False
AN,AutoNation,0.00,40.26,4972765208.86,-16.66,0.12,2757800010.88,0.17,0.55,4916400057.07,77.53,853300009.26,0.06,43618044.18,2220800013.00,62199999.06,-0.48,0.17,62199999.06,0.62,Consumer Cyclical,Autos,Operates as an automotive retailer,False
MDU,MDU Resources Group,0.00,27.08,4968543291.03,9.95,0.03,1901947973.33,0.08,0.43,4112140952.22,-15.97,332899995.48,-0.00,23307297.40,2270060962.01,59867999.32,-2.74,0.08,59867999.32,1.00,Basic Materials,Building Materials,Provides construction related materials,False
G,Genpact,0.00,23.42,4964707130.69,-1.56,0.05,862119013.43,0.19,0.29,1751262008.45,30.78,326131996.85,0.04,24492619.61,1308237020.50,419094000.58,-0.24,0.19,419094000.58,0.83,Industrials,Business Services,Business process management company,False
PII,Polaris Industries,0.00,80.01,4963186665.14,8.08,0.07,436711992.33,0.33,0.18,1242346997.29,110.00,410694995.99,0.03,104332083.92,928330991.94,122695998.46,-0.25,0.33,122695998.46,0.72,Consumer Cyclical,Autos,Manufacturer of recreational and utility vehicles,False
DNB,Dun & Bradstreet,0.00,118.73,4960253782.24,-6.92,0.02,1606399988.36,1.54,-0.24,211699988.99,110.00,325200003.07,0.06,26612295.99,-1067399978.28,327299997.42,0.10,1.54,327299997.42,0.84,Industrials,Business Services,Provider of business information,False
CLB,Core Laboratories,0.00,96.80,4954461004.82,-15.40,0.03,206362998.51,0.25,0.04,351940994.44,115.11,88296998.44,0.04,54924465.29,162796998.00,17218999.86,-0.14,0.25,17218999.86,0.72,Energy,Oil & Gas - Services,Provides oil reservoir management services,False
DCI,Donaldson,0.00,37.36,4952784245.72,3.40,0.04,568499991.20,0.25,0.16,1092700016.97,15.67,274200000.24,0.04,21503461.67,767400010.40,243199997.39,1.43,0.25,243199997.39,0.98,Industrials,Industrial Products,Manufacturer of filtration systems,False
MAN,ManpowerGroup,0.00,78.96,4952096524.57,9.76,0.12,875700007.23,0.26,0.45,2764600081.60,92.60,719900003.32,0.10,50433681.46,2392000018.85,503099992.36,-0.13,0.26,503099992.36,0.86,Industrials,Employment Services,Engaged in employment services,False
RNR,RenaissanceRe Holdings,0.00,126.15,4951585378.33,4.40,0.08,951620006.56,0.18,0.85,4866080056.03,112.12,681159994.23,0.12,29299136.87,4407790076.07,1629989966.45,0.14,0.14,493329995.15,1.00,Financial Services,Insurance - Specialty,Provides reinsurance and insurance coverages,False
RHI,Robert Half International,0.00,39.04,4927107590.71,2.95,0.06,882999.99,0.71,0.22,803362012.46,64.25,572999018.08,0.08,48211294.94,1094930005.38,292450997.90,-0.38,0.71,292450997.90,0.75,Industrials,Employment Services,Provides staffing & risk consulting services,False
AXS,Axis Capital Holdings,0.00,59.14,4926282066.84,5.85,0.10,992632989.55,4.88,0.00,146638986.23,52.43,521272007.03,0.06,23451862.87,2205999.98,888076983.79,0.15,3.56,848200000.46,1.00,Financial Services,Insurance - Property & Casualty,Provide insurance and reinsurance products,False
PBCT,People's United,0.00,16.65,4919375752.41,5.48,0.04,4315700045.06,0.05,0.93,8457700136.53,17.45,408799998.02,0.06,46153288.98,4862299953.65,,-0.01,0.05,720299990.36,0.99,Financial Services,Banks,A savings & loan holding company,False
TOL,Toll Brothers,0.00,27.49,4896860831.87,-5.70,0.08,3876877035.37,0.07,0.93,7699174086.96,49.26,550574993.96,-0.04,73489830.16,4174151074.32,351854003.97,-0.44,0.07,351854003.97,0.72,Consumer Cyclical,Homebuilding & Construction,"Designs, builds & markets luxury homes",False
TLLP,Tesoro Logistics,0.00,43.98,4896382470.31,-6.39,0.08,3381999949.63,0.10,0.37,4547999879.47,62.99,474000002.97,0.08,19277042.21,1663000017.36,496999998.63,-0.25,0.10,496999998.63,0.82,Energy,Oil & Gas - Midstream,Operates in crude oil & logistics,False
CUBE,CubeSmart,0.00,26.39,4887508987.81,1.77,0.03,1552729008.75,0.05,0.37,3211490032.27,30.29,150388998.96,-0.04,43875467.00,1746140035.06,87378998.84,-0.10,0.05,87378998.84,0.79,Real Estate,REITs,Owns and manages self-storage facilities,False
unknown,unknown,0.00,29.00,4881954453.45,11.54,0.03,8219873954.62,0.04,0.59,11238878145.03,-52.25,490178004.35,0.11,34431664.44,3409015970.48,390011998.85,-1.57,0.04,390011998.85,1.00,unknown,unknown,unknown,False
FTR,Frontier Communications,0.00,3.24,4879975265.67,-21.93,0.13,17942999840.49,0.04,1.25,22369000408.95,34.89,814999991.35,-0.00,91981102.84,4756999968.18,331000003.19,-0.90,0.04,331000003.19,0.56,Communication Services,Communication Services,A telecommunication company,False
ATR,AptarGroup,0.00,75.74,4871832915.77,0.89,0.02,918778007.07,0.18,0.27,1772092047.11,72.04,312157007.21,0.03,18608171.11,1286051008.85,432737002.74,0.07,0.18,432737002.74,0.94,Consumer Cyclical,Packaging & Containers,Provides packaging delivery solutions,False
ARCC,Ares Capital,0.00,15.25,4866287089.63,-0.59,0.10,3720915988.81,0.06,1.09,8804806085.72,17.62,526291993.55,0.06,31123453.74,5208979050.85,125088997.41,-0.05,0.06,125088997.41,0.93,Financial Services,Asset Management,A specialty finance company,False
CSAL,Communications Sales,0.00,27.35,4834346413.16,-5.85,0.09,3739165991.02,0.08,-0.33,2284588960.43,-10.85,173552999.08,,35194412.00,-1405763990.48,48812999.30,-3.74,0.08,48812999.30,0.84,Real Estate,REITs,Leasing of communication distribution systems,False
BMS,Bemis,0.00,48.42,4831204344.78,-3.01,0.06,1503300021.73,0.15,0.28,2707199974.46,41.98,401799995.92,0.06,33804500.35,1282999977.98,79100001.21,0.18,0.15,79100001.21,0.90,Consumer Cyclical,Packaging & Containers,Manufactures packaging material,False
ALSN,Allison Transmission,0.00,29.33,4805031988.84,4.38,0.06,2160700037.41,0.12,0.23,3112700046.16,23.52,378999995.14,0.11,32056832.11,1116700020.90,164700000.14,0.27,0.12,164700000.14,0.96,Consumer Cyclical,Autos,Designs and manufactures auto transmission systems,False
DNKN,Dunkin Brands Group,0.00,48.17,4778005371.25,-5.57,0.06,2439587012.70,0.17,-0.04,2002132011.77,33.86,344309992.37,0.05,65606821.98,-167224998.94,270229997.36,0.46,0.17,270229997.36,0.93,Consumer Cyclical,Restaurants,Operates chains of fast-food restaurants,False
CBSH,Commerce Bancshares,0.00,49.85,4756728937.75,-0.84,0.03,103877999.79,0.15,0.50,1869487030.77,41.10,381509993.89,0.07,17286097.32,2377132006.42,,0.24,0.20,611522993.74,0.98,Financial Services,Banks,A bank holding company,False
MSCC,Microsemi,0.00,46.72,4751634660.24,19.73,0.01,2227399997.86,0.01,0.32,3769699952.50,20.14,22199999.54,0.02,46110418.54,1674100018.36,131799998.87,1.32,0.01,131799998.87,0.97,Technology,Semiconductors,Provides semiconductor solutions,False
TARO,Taro Pharmaceutical,0.00,98.34,4726063375.59,-8.70,0.03,,0.42,0.46,1474697045.35,127.35,622714997.72,0.09,28790102.09,1913429017.89,442252999.79,-0.23,0.42,438731997.58,0.63,Healthcare,Drug Manufacturers,A science-based pharmaceutical company,False
PSXP,Phillips 66 Partners,0.00,44.59,4724619532.69,-5.09,0.04,1141399982.94,0.10,0.35,2780799946.98,75.33,288099998.30,0.12,21576436.10,1658399979.48,19000000.38,-0.39,0.10,19000000.38,0.70,Energy,Oil & Gas - Refining & Marketing,A refining and pipeline company,False
CASY,Casey's General Stores,0.00,116.20,4707492628.56,-0.15,0.01,887830999.93,0.21,0.25,1847384005.95,115.60,392430003.94,0.03,57295861.61,1149042982.75,189490002.69,0.01,0.21,189490002.69,0.86,Consumer Defensive,Retail - Defensive,Operator of convenience stores,False
AM,Antero Midstream Partners,0.00,27.69,4703909668.77,2.98,0.04,809766008.34,0.12,0.24,1955843021.62,8.90,225868996.26,-0.02,9456599.70,1155298012.04,9220999.82,2.21,0.12,9220999.82,0.90,Energy,Oil & Gas - Midstream,Provides midstream energy services,False
BAH,Booz Allen Hamilton Hldg,0.00,32.11,4695732013.14,7.11,0.03,1563116973.37,0.26,0.11,1772230975.61,21.84,456586007.80,0.07,26308822.24,516337008.65,307222996.85,0.50,0.26,307222996.85,1.00,Industrials,Business Services,A provider of management consulting,False
EPC,Edgewell Personal Care,0.00,75.30,4687774446.45,-3.09,0.07,1874700021.88,0.09,0.42,3056500110.02,84.05,268199999.12,0.01,39103243.56,1873300031.18,691499997.08,-0.10,0.09,691499997.08,0.86,Consumer Defensive,Consumer Packaged Goods,Manufactures & markets personal care products,False
TGNA,Tegna,0.00,18.77,4685111087.81,-8.84,0.12,4255959070.43,0.16,0.54,6304797933.76,50.47,1019179982.58,0.10,40393565.08,2150992033.76,102152999.05,-0.62,0.16,102152999.05,0.65,Consumer Cyclical,Entertainment,International media & marketing solutions company,False
OZRK,Bank of the Ozarks,0.00,37.09,4650557118.64,-7.09,0.02,382500000.53,0.12,0.35,2332319963.95,68.37,367403005.96,0.05,47783336.71,2756345963.81,,-0.45,0.16,806525989.81,0.68,Financial Services,Banks,Provides banking services,False
PNRA,Panera Bread,0.00,188.28,4604422548.59,-0.27,0.09,431497992.94,0.36,0.07,664498989.49,181.19,238966004.43,0.03,102622100.46,319598994.90,86598000.61,0.04,0.36,86598000.61,0.85,Consumer Cyclical,Restaurants,Operates retail bakery-cafe business,False
NAVI,Navient,0.00,13.46,4587467686.77,-4.61,0.23,119177002038.37,0.01,0.91,120622001648.95,7.64,1318999982.51,0.35,43442338.98,3709999976.10,,0.85,0.01,2264999954.55,0.91,Financial Services,Credit Services,Engaged in education loan services,False
PDCO,Patterson Companies,0.00,46.67,4551413542.87,2.57,0.07,1142747011.92,0.14,0.31,2470806036.77,49.58,350952001.23,0.00,47849273.51,1418037008.30,89977999.76,-0.04,0.14,89977999.76,0.93,Healthcare,Medical Distribution,A distributors of dental products,False
BOKF,BOK Financial,0.00,70.97,4542799826.45,1.31,0.05,6678073875.06,0.04,0.73,7459490901.68,71.08,353570995.37,-0.08,11772453.23,3398311070.45,,0.02,0.05,2616894022.69,0.99,Financial Services,Banks,A financial holding company,False
CPN,Calpine,0.00,11.46,4539524210.69,-11.57,0.02,11819999985.99,0.04,0.78,14462999966.86,33.77,626999992.61,0.12,63239309.64,3203999935.43,560999998.46,-0.66,0.04,560999998.46,0.72,Utilities,Utilities - Independent Power Producers,A power generation company,False
SNX,Synnex,0.00,102.21,4537454939.28,-5.39,0.01,808421989.38,0.14,0.47,2511884938.65,94.36,353919003.94,0.06,24510785.27,1926744967.23,230240998.48,0.09,0.14,223282003.36,0.88,Industrials,Business Services,A business process services company,False
WSM,Williams-Sonoma,0.00,47.41,4522018944.26,-2.79,0.07,125000002.03,0.41,0.28,1168690005.49,82.05,480164008.53,0.08,93259551.76,1154812017.80,111122002.21,-0.41,0.41,111122002.21,0.66,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer of home products,False
LAZ,Lazard,0.00,38.39,4516659247.83,9.97,0.09,998524981.80,0.22,0.26,852473935.18,52.97,499954002.40,0.13,26078743.58,1243174990.58,,-0.25,0.59,1389226027.23,0.81,Financial Services,Brokers & Exchanges,A financial advisory & asset management firm,False
STOR,STORE Capital,0.00,26.93,4516479486.06,-2.04,0.04,2158180008.79,0.02,0.57,4532959891.45,1.67,106768001.89,-0.22,29295030.75,2404823980.69,30044000.44,15.73,0.02,30044000.44,0.86,Real Estate,REITs,Real estate investment trust,False
MSM,MSC Industrial Direct,0.00,76.12,4511772351.21,3.81,0.11,606821998.16,0.23,0.26,1652307959.92,53.33,375960003.75,0.07,37184659.01,1098375999.57,52889999.43,0.46,0.23,52889999.43,0.98,Industrials,Industrial Distribution,Markets & distributes MRO products and services,False
HPT,Hospitality Props Tst,0.00,27.30,4504356940.75,-4.24,0.07,3501366054.66,0.06,0.61,5995418216.80,26.50,343137997.16,-0.01,33311637.25,2514399029.72,20346999.87,0.11,0.06,20346999.87,0.85,Real Estate,REITs,Invests in real estate in hospitality industries,False
HTA,Healthcare Trust,0.00,29.69,4499686019.34,-3.29,0.04,1712597973.51,0.03,0.41,3406665976.60,7.81,101377999.46,-0.10,24790850.14,1712005982.86,17937999.78,2.95,0.03,17937999.78,0.86,Real Estate,REITs,Owns and operates medical office buildings,False
CGNX,Cognex,0.00,54.89,4498863628.79,6.67,0.01,,0.25,0.20,882803006.81,2.84,139694995.46,0.03,19453984.15,943947997.38,389522992.62,18.43,0.16,61144999.51,1.00,Technology,Computer Hardware,Provider of machine vision products,False
TCO,Taubman Centers,0.00,70.84,4493922161.62,0.13,0.03,3203696937.87,0.04,0.02,3228866020.56,73.48,114308000.24,-0.04,29249184.97,84875999.36,59706999.05,-0.00,0.04,59706999.05,0.87,Real Estate,REITs,A real estate development company,False
GEL,Genesis Energy,0.00,32.70,4479670924.35,-10.41,0.08,2978633000.87,0.04,0.57,5166014937.55,52.94,220884994.40,-0.05,15464212.73,2190828998.51,3447000.04,-0.33,0.04,3447000.04,0.79,Energy,Oil & Gas - Midstream,Transports crude oil through pipeline,False
