Ticker,Company,score,Close,Market Cap,Change 1M,total yield,ms debt,roic v2,book price,sic,price251ago,opInc,fcf yield,dolVol,comStockEq,ms cem,total return,spitz roic,ms ce,momentum,Sector,Industry,Description,rebalance
MDC,M.D.C. Holdings,0,23.28,1265076725.81,-4.59,0.04,948369984.5,0.04,1.13,2077533962.98,33.12,81853999.84,0.01,8681352.17,1292621995.06,220573998.43,-0.27,0.04,163458003.26,0.85,Consumer Cyclical,Homebuilding & Construction,Engaged in homebuilding and financial services,False
SONC,Sonic,0,23.73,1244714652.22,-8.66,0.16,600001998.62,0.28,-0.07,452266998.76,38.59,127451998.73,0.06,28690390.1,-75642999.76,72092001.2,-0.37,0.28,72092001.2,0.66,Consumer Cyclical,Restaurants,Franchises quick-service drive-in restaurants,False
ABG,Asbury Automotive Group,0,49.85,1233862084.82,-8.95,0.19,1699700015.16,0.15,0.23,1951600073.17,84.86,287400002.03,0.05,11532773.22,255600002.94,3700000.01,-0.41,0.15,3700000.01,0.65,Consumer Cyclical,Autos,An automobile retailing company,False
GES,Guess?,0,13.89,1232735724.45,-4.01,0.07,24193999.93,0.12,0.87,623327008.76,48.95,77394999.51,0,20120258.59,1014632000.48,415498995.5,-0.7,0.12,415498995.5,0.62,Consumer Cyclical,Retail - Apparel & Specialty,Engaged in designing & distribution of apparels,False
LZB,La-Z-Boy,0,23.55,1211676512.16,-2.89,0.06,713999.99,0.29,0.47,431539000.35,40.31,124190999.29,0.1,10185884,547983998.85,117159001.18,-0.41,0.29,117159001.18,0.76,Consumer Cyclical,Manufacturing - Apparel & Furniture,Retails upholstery furniture products,False
SEAS,SeaWorld Entertainment,0,15.41,1197787603.38,5.98,0.08,1642863029.91,0.04,0.29,2011357043.04,29.89,82367998.73,0.06,21441238.57,397727994,29234000.45,-0.46,0.04,29234000.45,0.71,Consumer Cyclical,Travel & Leisure,A theme park and entertainment company,False
BKE,Buckle,0,20.7,1168412604.21,-3.41,0.05,,0.89,0.43,262553009.52,59.42,200118004.95,0.14,11199290.77,430726005.08,206784996.69,-0.64,0.76,168172999.43,0.6,Consumer Cyclical,Retail - Apparel & Specialty,Retailer of casual apparel and accessories,False
THRM,Gentherm,0,27.85,1146183701.38,-7.81,0,141571999.89,0.24,0.44,453872993.94,68.9,109775997.16,0.04,13746542.78,445113997.1,132812999.12,-0.6,0.24,132812999.12,0.54,Consumer Cyclical,Autos,Designs and develops thermal technologies,False
OXM,Oxford Industries,0,63.15,1135288943.99,-5.77,0.02,105940999.11,0.21,0.35,471145011.41,70.23,97981001.3,0.05,12329432.79,373396004.45,8191999.85,-0.09,0.21,8191999.85,0.82,Consumer Cyclical,Manufacturing - Apparel & Furniture,"Apparel design, sourcing and marketing company",False
PLKI,Popeyes Louisiana Kitchen,0,54.03,1130508286.28,5.28,0.08,146400002.39,0.45,0.02,164400004.24,50.05,73299997.92,0.04,11992096.61,25900000.13,7900000.09,0.08,0.45,7900000.09,0.86,Consumer Cyclical,Restaurants,Operates quick-service restaurants,False
GCO,Genesco,0,55.7,1123211044.41,-0.27,0.19,135600998.12,0.16,0.77,981053995.88,64.31,160417998.37,0.15,16657995.74,886919006.4,41466000.48,-0.13,0.16,41466000.48,0.75,Consumer Cyclical,Retail - Apparel & Specialty,"Retailer of footwear, apparel and accessories",False
CZR,Caesars Entertainment,0,6.95,1094574784.44,-7.33,0.61,6834000024.23,0.14,-2.58,3915000026.12,18.25,560999998.46,0.19,8814910.66,-1394000003.7,1525000022.91,-0.62,0.14,1525000022.91,0.71,Consumer Cyclical,Travel & Leisure,Provide casino-entertainment & hospitality service,False
ELY,Callaway Golf,0,11.47,1091698660.54,4.08,0.01,0,0.09,0.45,358674999.69,-3.46,31583001.04,0.07,11173494.76,483302999.33,124627998.73,-4.33,0.09,124627998.73,0.97,Consumer Cyclical,Travel & Leisure,Manufactures & sells golf equipment & accessories,False
ASNA,Ascena Retail Group,0,5.18,1085655851.36,-4.78,0.02,2035600036.28,0.03,1.85,3527099947.3,63.54,93799998.23,0.08,23712930.84,1863300011.88,373600003.87,-0.92,0.03,371800005.1,0.44,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer of apparel,False
CAL,Caleres,0,24.85,1085447769.62,-4.94,0.03,196774003.65,0.2,0.58,644832011.6,42.35,130039001.01,0.07,7490794.43,613787006.95,165729002.57,-0.41,0.2,165729002.57,0.84,Consumer Cyclical,Manufacturing - Apparel & Furniture,A footwear retailer and wholesaler,False
SMP,Standard Motor Products,0,47.78,1084929476.89,1.1,0.02,70178000.23,0.2,0.4,478179999.3,36.61,95112999.6,0.05,3814530.54,438538993.66,30537000.16,0.32,0.2,30537000.16,0.98,Consumer Cyclical,Autos,Provides replacement parts for motor vehicles,False
TILE,Interface,0,16.2,1081635019.61,-2.7,0.03,217611999.9,0.22,0.34,481380008.33,31.16,106239999.1,0.07,8316939.91,377497002.79,113729001.74,-0.47,0.22,113729001.74,0.79,Consumer Cyclical,Homebuilding & Construction,Manufacturer of carpet tile,False
ANF,Abercrombie & Fitch,0,14.62,1075138191.76,-8.34,0.06,337127999.1,0.09,1.24,1107465983.96,49.56,95356999.14,0.14,53073376.67,1225944005.5,455606000.65,-0.69,0.09,455606000.65,0.45,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer,False
MPG,Metaldyne Performance Gr,0,19.75,1065962781.77,26.36,0.02,1863699993.44,0.1,0.52,2396299943.74,31.38,244600001.59,0.08,3310046.71,683699990.54,151099997.53,-0.36,0.1,151099997.53,0.88,Consumer Cyclical,Autos,Designs metal-formed components and assemblies,False
SCSS,Select Comfort,0,19.64,992066384.63,-5.71,0.14,15999999.82,0.22,0.2,147129003.95,37.57,30681000.81,0.06,16558394.19,176512003.51,51346001.04,-0.48,0.21,45383000.66,0.71,Consumer Cyclical,Manufacturing - Apparel & Furniture,Develops and manufactures adjustable-firmness beds,False
RRR,Red Rock Resorts,0,22.2,979526540.12,-3.31,0,2311286016.53,0.14,0.07,2244464941.24,122.2,304926998.09,0.02,7159706.31,184588999.07,251410003.13,-0.82,0.14,251410003.13,0.94,Consumer Cyclical,Travel & Leisure,"A gaming, development and management company",False
RUSHA,Rush Enterprises,0,25.58,970911866.65,10.16,0.02,1425514984.91,0.04,0.83,2186986995.34,22.68,76698001.01,0.07,3574326.28,853169992.05,91698001.76,0.13,0.04,91698001.76,0.97,Consumer Cyclical,Autos,Retailer of commercial vehicles & related services,False
MTOR,Meritor,0,10.36,965673938.47,-6.84,0.12,994000007.39,0.57,-0.69,244000004.31,14.08,139000001.41,0.02,7049151.2,-620999990.38,128999997.54,-0.26,0.57,128999997.54,0.9,Consumer Cyclical,Autos,"Supplies integrated systems, modules & components",False
PATK,Patrick Industries,0,57.7,948950860.98,-8.4,0.03,280244995.89,0.2,0.19,449570991.4,8.84,87519998.66,0.09,11691026.37,170802997.77,1477000.02,5.53,0.2,1477000.02,0.87,Consumer Cyclical,Manufacturing - Apparel & Furniture,Provides building & component products,False
MYCC,ClubCorp Holdings,0,11.3,948657202.26,-19.17,0.05,1109459978.95,0.07,0.21,1171306001.43,52.81,77399000.54,0.07,6576720.19,153933003.04,92087000.73,-0.78,0.07,92087000.73,0.59,Consumer Cyclical,Travel & Leisure,Owns & operates golf and country clubs,False
FINL,Finish Line,0,20,936176754.47,-9.3,0.12,,0.04,0.64,400892995.18,11.36,16636999.54,0.14,23578685.09,515193998.48,114300997.9,0.79,0.04,114300997.9,0.82,Consumer Cyclical,Retail - Apparel & Specialty,A mall-based specialty retailer,False
EXPR,Express,0,12.56,924408639.37,0.08,0.13,,0.39,0.61,476739990.4,46.04,187133002.85,0.1,32480727.44,596303996.71,119564000.88,-0.73,0.39,119564000.88,0.59,Consumer Cyclical,Retail - Apparel & Specialty,A specialty apparel & accessory retailer,False
NCMI,National CineMedia,0,13.98,918204525.83,-1.41,0.07,942000002.01,0.23,-0.49,711199980.73,24.13,161600002.05,0.15,2815128.03,-166400002.62,64400000.45,-0.38,0.23,64400000.45,0.87,Consumer Cyclical,Advertising & Marketing Services,Operates digital in-theatre media network,False
CATO,Cato,0,30.84,913900120.74,3.87,0.06,,0.64,0.52,399257998.35,50.67,87982001.16,0.08,4276621.76,442307004.3,305475003.49,-0.37,0.22,43048999.89,0.77,Consumer Cyclical,Retail - Apparel & Specialty,A fashion specialty retailer,False
HIBB,Hibbett Sports,0,39.75,877300240.14,-3.31,0.1,522999.99,0.41,0.37,273328995.37,21.97,111939001.13,0.05,14295572.82,318693000.03,45886999.73,0.81,0.41,45886999.73,0.96,Consumer Cyclical,Retail - Apparel & Specialty,Operates sporting goods retail stores,False
NTRI,Nutrisystem,0,32.45,876758081.45,7.45,0.02,,1.15,0.09,60080000.25,-2.31,46777000.71,0.04,6598747.3,87096999.34,46431999.88,-15.36,0.78,27016999.63,1,Consumer Cyclical,Personal Services,Provides a weight loss program,False
ETH,Ethan Allen Interiors,0,30.1,867652700.37,0.77,0.02,41087999.27,0.24,0.48,367433994.83,25.84,86616002.82,0.05,6598169.09,395599995.46,69253998.87,0.19,0.24,69253998.87,0.83,Consumer Cyclical,Manufacturing - Apparel & Furniture,Furniture manufacturer and retailer,False
BJRI,BJ's Restaurants,0,36.05,859377713.42,2.47,0.09,109300001.39,0.16,0.37,391906002.49,53.71,60902999.31,0.04,13651468.49,308553994.46,25948000.38,-0.33,0.16,25948000.38,0.76,Consumer Cyclical,Restaurants,Owns and operates restaurants.,False
SAH,Sonic Automotive,0,17.1,854419210,-10.33,0.14,2237641012.31,0.08,0.89,2920143970.5,48.67,220021003.82,-0.03,5090738.55,685444010.02,2941000.03,-0.65,0.08,2941000.03,0.69,Consumer Cyclical,Autos,An automotive retailer,False
FOXF,Fox Factory Holding,0,21,841881724.32,-6.21,0.01,72587998.54,0.18,0.23,231113006.51,4.79,41504999.91,0.02,6296077.55,174218003.22,15693000.14,3.39,0.18,15693000.14,0.91,Consumer Cyclical,Autos,Manufactures & sells suspension products,False
DENN,Denny's,0,11.06,799639735.65,8.11,0.09,228538004.02,0.26,-0.07,173259999.22,1.01,45674000.59,0.05,3740930.89,-53752000.91,1526000,9.95,0.26,1526000,0.94,Consumer Cyclical,Restaurants,Operates a full-service restaurant chain,False
CKEC,Carmike Cinemas,0,33.1,797262904.53,0.92,0.01,461259993.48,0.08,0.35,642491000.28,-6.33,50956001,0.03,6126028.98,289774995.68,108543998.44,-6.23,0.08,108543998.44,1,Consumer Cyclical,Entertainment,A motion picture exhibitor,False
BOBE,Bob Evans Farms,0,42.19,757063893.98,7.27,0.17,364554995.31,0.07,0.26,578178990.75,41.67,41657000.48,0,9406364.3,218025997.71,4401999.97,0.05,0.07,4401999.97,0.88,Consumer Cyclical,Restaurants,A full-service restaurant company,False
SUP,Superior Industries Intl,0,23.7,741130308.24,-18.08,0.06,,0.16,0.67,367582007.29,0.84,57038998.83,0.04,3935364.41,403383006.85,36550999.63,28.13,0.16,35801000.43,0.76,Consumer Cyclical,Autos,Engaged in manufacturing of aluminum road wheels,False
PLOW,Douglas Dynamics,0,27.4,718702390.66,-12.1,0.03,336121999.34,0.13,0.35,549888008.95,1.42,70339000.64,0.11,3307441.68,214068997.71,303000,18.9,0.13,303000,0.83,Consumer Cyclical,Autos,Manufactures & sales snow & ice control equipment,False
NLS,Nautilus,0,15.9,706729859.81,-22.7,0.02,67969998.83,0.29,0.31,190452002.24,33.47,46428999.12,0.07,12069644.06,153651002.17,59250001.02,-0.53,0.24,31169000.31,0.64,Consumer Cyclical,Travel & Leisure,Manufactures and markets fitness products,False
NEWM,New Media Inv Group,0,15.13,695649013.85,5.51,0.09,353426993.11,0.11,0.92,920443982.59,26.39,101082000.37,0.1,5228203.7,621537003.82,54519999.15,-0.38,0.11,54519999.15,0.76,Consumer Cyclical,Publishing,A print and online media company,False
MCS,Marcus,0,26.65,690083445.93,7.16,0.02,249456004,0.11,0.5,623114006.32,-4.96,70156000.19,0.01,1443119.59,385067992.74,11409999.84,-6.46,0.11,11409999.84,1,Consumer Cyclical,Entertainment,"Engaged in movie, theatres, hotels and resorts",False
EVC,Entravision Comms,0,5.9,683171288.97,-19.18,0.02,311045995.22,0.11,0.33,417611988.73,37.22,46468000.93,0.08,1804833.21,176886001,70320000.35,-0.84,0.11,70320000.35,0.68,Consumer Cyclical,Entertainment,A diversified media company,False
SNOW,Intrawest Resorts,0,15.67,645073792.65,-5.43,0.09,576946996.72,0.12,0.34,671657007.49,-54.1,77640997.69,0.03,2233390.65,210990001.64,116280001.8,-1.29,0.12,116280001.8,0.88,Consumer Cyclical,Travel & Leisure,A mountain resort and adventure company,False
VSI,Vitamin Shoppe,0,23.2,644424804.53,-15.67,0.3,125412999.68,0.14,0.83,583183000.57,48.72,79376001.89,0.07,6352344.57,459793008.32,2023000.03,-0.52,0.14,2023000.03,0.68,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer of nutritional products,False
WGO,Winnebago Industries,0,27.7,633885815.88,-0.68,0.02,,0.36,0.36,182776001.32,-3.7,65740999.84,0.04,7912685.13,268359003.66,85583000.27,-8.59,0.36,85583000.27,0.95,Consumer Cyclical,Autos,Manufactures recreational vehicles,False
WCIC,WCI Communities,0,23,624747752.4,-2.38,0,255067002.58,0.07,0.83,676827001.79,25.58,56022999.94,-0.11,11851489.52,500748990.55,,-0.1,0.08,78988999.95,0.92,Consumer Cyclical,Homebuilding & Construction,A lifestyle community developer and homebuilder,False
TRNC,Tronc,0,11.4,614661305.33,-33.88,0.03,375570000.73,0.08,0.22,279480989.3,-12.65,21285000.54,0.1,4438165.15,91035999.16,187125002.46,-1.94,0.08,187125002.46,0.65,Consumer Cyclical,Publishing,A publishing company,False
TG,Tredegar,0,18.1,611521162.6,-2.69,0.02,91749999.85,0.07,0.53,381311998.95,-0.43,26192000.33,0.06,1009702.23,317917997.66,28356000.58,-43.81,0.07,28356000.58,0.93,Consumer Cyclical,Autos,Manufactures plastic films & aluminum extrusions,False
RRGB,Red Robin Gourmet Burgers,0,49,597143259.16,12.39,0.1,315847998.77,0.05,0.59,669152011.45,75.47,32899999.99,-0.07,8690192.22,368835006.55,15530999.84,-0.35,0.05,15530999.84,0.71,Consumer Cyclical,Restaurants,Operates casual dining restaurant,False
FLWS,1-800-Flowers.com,0,10.1,596152465.7,10.26,0.02,235799995.95,0.09,0.37,454766993.41,-5.99,42444000.49,0.04,1426312.52,225721996.27,6755000.1,-2.69,0.09,6755000.1,1,Consumer Cyclical,Retail - Apparel & Specialty,Provides floral and gift services,False
FRAN,Francescas Holdings,0,16.08,585101333.65,-4.17,0.11,,0.87,0.16,73441998.47,2.68,63838000.21,0.07,14016303.6,99462999.22,26021000.34,5,0.87,26021000.34,0.82,Consumer Cyclical,Retail - Apparel & Specialty,Operates a chain of retail boutiques,False
RGS,Regis,0,12.33,579241756.17,-0.32,0.17,119854998.62,0.04,0.91,492341983.52,43.72,21053000.56,0.04,2349307.34,521017989.97,148531000.9,-0.72,0.04,148531000.9,0.71,Consumer Cyclical,Personal Services,Operates and franchises beauty salons,False
MDCA,MDC Partners,0,3.55,573363094.78,-66.98,0.25,951446992.68,0.06,-3.08,351121979.92,86.18,20678999.8,-0.4,7852741.19,-578590007.15,21734999.56,-0.95,0.06,21734999.56,0.15,Consumer Cyclical,Advertising & Marketing Services,Provides marketing communications services,False
AEPI,AEP Industries,0,111.4,559296416.55,2.48,0.01,210822004.29,0.3,0.2,261682997.94,83.18,77123000.27,0.1,8231208.31,114297998.39,63437000.54,0.35,0.3,63437000.54,0.99,Consumer Cyclical,Autos,Manufacturer of plastic packaging products,False
VRA,Vera Bradley,0,13.42,554270539.2,-7.7,0.06,,0.28,0.57,223050993.48,0.65,54366999.92,0.07,3942152.3,278506996.81,85507000.33,19.75,0.24,55455999.23,0.66,Consumer Cyclical,Manufacturing - Apparel & Furniture,A fashion luggage designer for women,False
HZO,MarineMax,0,15.65,541644783.67,-24.18,0.03,166550000.25,0.09,0.75,440438000.6,14.09,40251999.83,0.02,4333483.81,312472999.09,38584999.91,0.11,0.09,38584999.91,0.73,Consumer Cyclical,Retail - Apparel & Specialty,A recreational boat dealer,False
UFI,Unifi,0,27.23,529032064.85,-7.48,0,129553999.86,0.1,0.68,443979009.01,40.21,45084999.98,0.03,1897838.09,335346003.97,20921000.21,-0.32,0.1,20921000.21,0.89,Consumer Cyclical,Homebuilding & Construction,Processes & sells yarns,False
SRI,Stoneridge,0,14.84,512309039.41,-18.19,0,105164999.93,0.23,0.32,185521997.09,5.32,42239000.06,0.12,3730701.15,130916999.08,50560000.58,1.79,0.23,50560000.58,0.78,Consumer Cyclical,Autos,Designers & manufacturers of electronic components,False
XOXO,XO Group,0,16.5,511182663.06,-13.88,0.01,,0.25,0.39,70270999.44,18.17,17195000.15,0.06,1605414.38,170341001.37,100070000.47,-0.09,0.25,100070000.47,0.83,Consumer Cyclical,Retail - Apparel & Specialty,A lifestage media company,False
SCVL,Shoe Carnival,0,25.23,501802412.84,-6.03,0.1,,0.16,0.69,286915003.46,1.43,45671001.33,0.11,4629149.43,328463998.33,41549000.2,16.8,0.16,41549000.2,0.84,Consumer Cyclical,Retail - Apparel & Specialty,A family footwear retailer,False
SQBG,Sequential Brands Group,0,4.47,498026333.48,-43.77,0,649170996.86,0.05,1.62,1087125974.19,64.34,50416000.72,-0.03,1528131.68,457865996.96,26581999.81,-0.93,0.05,19911000.1,0.43,Consumer Cyclical,Manufacturing - Apparel & Furniture,An apparel licensing & brand management company,False
SALE,RetailMeNot,0,8.6,481411000.34,-7.43,0.11,63489999.14,0.04,1.14,303763989.43,29.34,10821999.89,0.09,3806117.06,475540992.09,235267000.01,-0.71,0.04,235267000.01,0.67,Consumer Cyclical,Advertising & Marketing Services,A digital coupon marketplace,False
CHUY,Chuy's Holdings,0,28.25,469243463.37,7.66,0,0,0.15,0.32,139926001.87,33.67,21496000,0,5843453.15,153870002.09,13943999.76,-0.16,0.15,13943999.76,0.75,Consumer Cyclical,Restaurants,Operates a full-service restaurant,False
NC,NACCO Industries,0,78.95,462963574.55,14.21,0.03,137306000.75,0.11,0.37,289348003.98,11.4,32858999.27,0.15,1168940.57,196308001.06,44266000.85,6.02,0.11,44266000.85,1,Consumer Cyclical,Manufacturing - Apparel & Furniture,Designs small electric & specialty housewares,False
RUTH,Ruth's Hospitality Group,0,15.55,461530767.96,11.15,0.12,37999999.57,0.42,0.15,109485999.66,23.59,45493999.8,0.06,3514589.55,75440000.06,3954000.01,-0.33,0.42,3954000.01,0.84,Consumer Cyclical,Restaurants,A restaurant company in the dining segment,False
CCS,Century Communities,0,19.85,452862308.16,-2.93,0.01,450330998.39,0.08,1.07,878573024.2,15.98,70340998.66,-0.21,1515668.51,445596008.22,17353999.69,0.24,0.08,17353999.69,0.92,Consumer Cyclical,Homebuilding & Construction,A real estate company,False
MED,Medifast,0,38.7,447749514.73,-0.13,0.04,56000,1.99,0.2,37864999.31,16.7,25778999.72,0.06,3579462.48,94928999.33,82055999.31,1.36,0.68,57120000,0.93,Consumer Cyclical,Retail - Apparel & Specialty,Provides weight loss & weight management products,False
ZUMZ,Zumiez,0,23.2,446955923.93,4.18,0.09,,0.14,0.49,260647003.23,-13.43,31651000.48,0.05,9346828.66,280247000.56,52339999.11,-2.73,0.12,19599999.91,0.99,Consumer Cyclical,Retail - Apparel & Specialty,A specialty retailer,False
FLXS,Flexsteel Industries,0,42.88,398305546.44,-14.65,0.02,0,0.21,0.64,171358996.42,49.3,36392999.5,0.14,1541774.49,214026998.05,42667999.81,-0.12,0.21,42667999.81,0.8,Consumer Cyclical,Manufacturing - Apparel & Furniture,Provides upholstered and wood furniture,False
CSV,Carriage Services,0,24.26,393606921.28,4.25,0.01,332483994.21,0.1,0.43,505579997.87,20.81,48425999.32,0.04,1865404.47,173951000.38,854999.99,0.17,0.1,854999.99,0.95,Consumer Cyclical,Personal Services,Provides death care services and merchandise,False
CFI,Culp,0,28.75,366378074.66,-4.01,0.01,6999999.94,0.33,0.37,92885998,28.72,29550999.85,0.06,1465176.39,131434999.45,47983000.66,0.01,0.32,45549000.63,0.85,Consumer Cyclical,Homebuilding & Construction,"Manufactures, sources & markets mattress fabrics",False
JOUT,Johnson Outdoors,0,35.37,364767711.37,-3.15,0.01,7446999.86,0.2,0.6,144943998.33,-22.6,28961000.52,0.1,1329698.34,213098998.7,75602000.87,-2.58,0.2,75602000.87,0.94,Consumer Cyclical,Travel & Leisure,Manufacturer of outdoor recreation products,False
PIR,Pier 1 Imports,0,4.55,353189146.69,3.41,0.16,221667003.78,0.09,0.68,441338005.32,42.22,41117999.68,0.25,10762471.31,258009998.18,38338999.86,-0.89,0.09,38338999.86,0.62,Consumer Cyclical,Retail - Apparel & Specialty,Retailer of imported decorative home furnishings,False
PBPB,Potbelly,0,12.4,313147771.33,-4.03,0.11,,0.13,0.39,92578998.47,6.33,12260999.85,0.05,1953896.08,122313000.86,29734000.57,0.96,0.13,29734000.57,0.83,Consumer Cyclical,Restaurants,Operates a chain of sandwich shops,False
